,id,title,release_date,tagline,overview,keywords,genres,runtime,budget,revenue,return,return_type,popularity,vote_average,vote_count,production_countries,original_language,spoken_languages,production_companies,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie
3643,3643,Bottle Rocket,1996-02-21,"They're not really criminals, but everyone's got to have a dream.","Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.","['brother brother relationship', 'robbery', 'burglar', 'language barrier', 'motel', 'independent film', 'psychiatric hospital', 'maid', 'theft', 'nervous breakdown', 'escapade', 'laundry room']","['Comedy', 'Crime', 'Drama']",91.0,7.0,0.56,0.08,failure,11.700578,6.8,281,['United States of America'],en,"['Español', 'English']","['Gracie Films', 'Columbia Pictures Corporation']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3648,3648,Tucker and Dale vs Evil,2010-01-22,Evil just messed with the wrong hillbillies.,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.","['cabin', 'chainsaw', 'hillbilly', 'body in chipper', 'cut off jeans']","['Comedy', 'Horror']",89.0,5.0,5.477,1.0954000000000002,success,19.940245,7.3,847,"['Canada', 'United States of America']",en,['English'],['Eden Rock Media'],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3653,3653,The Visit,2015-09-10,No one loves you like your grandparents.,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.","['rap music', 'pennsylvania', 'brother sister relationship', 'farm', 'grandparents', 'murder', 'children', 'independent film', 'farmhouse', 'single mother', 'violence', 'oven', 'found footage', 'hide and seek', 'diaper']","['Horror', 'Thriller']",94.0,5.0,98.45,19.69,massive success,38.94708,6.0,1360,['United States of America'],en,['English'],"['Blumhouse Productions', 'Blinding Edge Pictures']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3654,3654,Redacted,2007-01-01,,Redacted is a film written and directed by Brian De Palma that is a fictional drama loosely based on the Mahmudiyah killings in Iraq.,"['iraq', 'iraq war']","['Drama', 'War']",90.0,5.0,0.782,0.1564,failure,3.792015,6.2,37,['United States of America'],en,"['English', 'Español']","['HDNet Films', 'The Film Farm']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3674,3674,Soul Kitchen,2009-09-09,,"SOUL KITCHEN film centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack.",[],"['Drama', 'Comedy']",99.0,5.0,17.873,3.5746,success,5.461487,7.1,116,['Germany'],de,"['Deutsch', 'ελληνικά']","['Corazón International', 'Biograf Jan Svěrák']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3675,3675,Sling Blade,1996-08-30,A simple man. A difficult choice.,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.","['independent film', 'repair shop', 'southern', 'death threat', 'story', 'religious art', 'father figure']",['Drama'],135.0,1.0,24.475,24.475,massive success,14.805264000000001,7.4,231,['United States of America'],en,['English'],['Miramax Films'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,3676,The Awakening,2011-08-17,Sometimes dead does not mean gone.,1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.,"['suicide', 'england', 'classroom', 'investigation', 'supernatural', 'murder', 'children', 'haunting', 'teacher', 'author', 'fear', 'estate', 'con', 'discovery', 'ghost', 'governess']","['Horror', 'Thriller']",107.0,4.798,0.21,0.04376823676531888,failure,25.30216,6.3,458,['United Kingdom'],en,"['Français', 'English']","['BBC Films', 'Studio Canal', 'Creative Scotland', 'Origin Pictures', 'Lipsync Productions']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3677,3677,Hostel,2005-01-06,Welcome To Your Worst Nightmare,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.","['bathroom', 'sex', 'amsterdam', 'europe', 'brothel', 'slovakia', 'backpacker', 'horror', 'gore', 'blood', 'torture', 'business card', 'doberman', 'hostel', 'surgery', 'elite club', 'fingers']",['Horror'],94.0,4.8,80.579,16.787291666666665,massive success,38.831920000000004,5.7,887,['United States of America'],en,['English'],"['International Production Company', 'Raw Nerve', 'Lionsgate', 'Next Entertainment', 'Screen Gems', 'Hostel LLC']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3679,3679,Take Shelter,2011-11-25,,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.","['shelter', 'end of the world', 'sanity', 'apocalypse']","['Thriller', 'Drama']",120.0,5.0,3.099,0.6198,failure,19.807295,7.1,471,['United States of America'],en,['English'],"['Hydraulx', 'REI Capital', 'Grove Hill Productions', 'Strange Matter Films']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,3683,The Texas Chainsaw Massacre 2,1986-08-22,After a decade of silence... The buzzz is back!,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,"['hammer', 'gore', 'slasher', 'chainsaw', 'b horror']",['Horror'],101.0,4.7,8.026,1.707659574468085,success,9.617777,5.9,139,['United States of America'],en,['English'],['Cannon Films'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3684,3684,Pat Garrett & Billy the Kid,1973-05-23,Best of enemies. Deadliest of friends.,An aging Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons--his sole purpose being to bring down his old friend Billy the Kid.,"['sheriff', 'aging', 'billy the kid', 'lawlessness', 'gun battle', 'gore', 'breast', 'old friends', 'flogging', 'man slaps a woman', 'pat garrett', 'manhunt']",['Western'],106.0,4.639,11.0,2.3712006898038367,success,4.4952559999999995,7.2,65,['United States of America'],en,['English'],['Metro-Goldwyn-Mayer (MGM)'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3685,3685,Only God Forgives,2013-05-30,Time to Meet The Devil,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Jenna to find and kill the individual responsible for his brother's recent death.","['bangkok', 'suicidal', 'arthouse', 'neo-noir', 'drug trafficker', 'very little dialogue', 'emasculation']","['Drama', 'Thriller', 'Crime']",90.0,4.8,10.337,2.153541666666667,success,35.754865,5.6,862,"['France', 'Denmark', 'Sweden', 'Thailand', 'United States of America']",en,"['English', 'ภาษาไทย']","['Gaumont', 'Wild Bunch', 'Bold Films', 'Film i Väst', 'A Grand Elephant']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,3694,Police Academy,1984-03-22,What an Institution!,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!","['trainer', 'recruit', 'shenanigan', 'police academy']","['Comedy', 'Crime']",96.0,4.5,146.199,32.48866666666667,massive success,15.002502,6.5,602,['United States of America'],en,['English'],"['Warner Bros.', 'The Ladd Company']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3695,3695,The Blue Lagoon,1980-07-05,A sensuous story of natural love.,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?","['sexual identity', 'shipwreck', 'lovers', 'stranded', 'marooned', 'pacific island', 'teenager', 'deserted island', 'tropical island', 'lost at sea']","['Romance', 'Adventure', 'Drama']",104.0,4.5,58.853,13.078444444444445,massive success,22.585384,5.8,408,['United States of America'],en,['English'],['Columbia Pictures Corporation'],0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3696,3696,Four Weddings and a Funeral,1994-03-09,Five good reasons to stay single.,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,"['upper class', 'love at first sight', 'wedding vows', 'marriage proposal', 'yuppie', ""love of one's life"", 'lone wolf', 'snob', 'witness', 'bride', 'bridegroom', 'bridesmaid', 'funeral', 'clumsy fellow', 'friendship', 'wedding', 'gay couple']","['Comedy', 'Drama', 'Romance']",117.0,6.0,254.701,42.45016666666667,massive success,29.834065000000002,6.6,632,['United Kingdom'],en,['English'],"['Channel Four Films', 'PolyGram Filmed Entertainment', 'Working Title Films']",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3697,3697,Fast Times at Ridgemont High,1982-08-13,"Fast Cars, Fast Girls, Fast Carrots...Fast Carrots?","Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.","['sex', 'based on novel', 'nudity', 'friendship', 'high school', 'shopping mall', 'bikini', 'bong', 'teacher', 'coming of age', 'marijuana', 'loss of virginity', 'drug humor', 'teen movie', ""rock 'n' roll"", 'stoner', 'irreverence', 'teen comedy', 'dream sequence', 'convenience store', 'teenage pregnancy', 'woman director', 'abortion', 'surfer dude']",['Comedy'],90.0,4.5,27.093,6.020666666666667,success,20.403344,7.0,322,['United States of America'],en,['English'],"['Universal Pictures', 'Refugee Films']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3698,3698,Moby Dick,1956-06-27,"From the immortal adventure classic...of whaling men, their ships, and the sea!","In 1841, young Ishmael signs up for service abroad the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.","['based on novel', 'captain', 'boat', 'obsession', 'shipwreck', 'stroke of fate', 'whale', 'walrus', 'revenge']","['Adventure', 'Drama']",116.0,4.5,10.4,2.3111111111111113,success,5.224593,6.9,89,['United States of America'],en,['English'],"['Warner Bros.', 'Moulin Productions Inc.']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,3699,25th Hour,2002-12-16,This life was so close to never happening.,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.","['prison', 'prisoner', 'dream', 'drug dealer', 'nightclub', 'american dream', 'male friendship', 'melancholy', 'girlfriend', 'friendship', 'aftercreditsstinger']","['Crime', 'Drama']",135.0,15.0,13.061,0.8707333333333334,failure,30.196039000000003,7.2,629,['United States of America'],en,['English'],"['40 Acres & A Mule Filmworks', 'Touchstone Pictures']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,3700,Bound,1996-09-13,"In their world, you can't buy freedom, but you can steal it.","Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.","['prison', ""women's prison"", 'suspense', 'mafia', 'lesbian', 'gangster', 'ex-con', 'woman director']","['Crime', 'Drama', 'Romance', 'Thriller']",108.0,4.5,7.011,1.558,success,15.359952,6.9,198,['United States of America'],en,['English'],"['Dino De Laurentiis Company', 'Spelling Films']",0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3701,3701,Requiem for a Dream,2000-10-27,,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,"['drug addiction', 'junkie', 'heroin', 'speed', 'diet', 'unsociability', 'illegal prostitution']","['Crime', 'Drama']",102.0,4.5,7.39,1.6422222222222222,success,11.573034,7.9,2443,['United States of America'],en,['English'],['Artisan Entertainment'],0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,3705,Moms' Night Out,2014-03-25,What could go wrong?,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?","['wife husband relationship', 'stress', 'children', 'mother daughter relationship', 'parenthood', 'parenting', 'parent child relationship', 'duringcreditsstinger']",['Comedy'],98.0,5.0,10.43,2.086,success,10.274542,5.5,121,['United States of America'],en,['English'],"['TriStar Pictures', 'Provident Films', 'Pure Flix Entertainment', 'Affirm Films', 'FourBoys Entertainment']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
